	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.1228	0	0	0	1	0	0	2	1	0	0	3	0	221	0	0	0	0	1	4	0	0	1	0	28	0	2	0	0	1	3	0	44	0	804	6	0	3	4	1348	0	0	0	0	1
Cluster-10.1229	168	0	191	0	3	0	2	1	0	187	487	0	0	0	102	0	0	1	43	0	0	0	152	1	0	1	0	3	0	30	0	0	0	0	0	0	0	43	0	0	0	0	20	124
Cluster-10.1230	0	0	0	0	1	1	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	41	0	0	0	0	243	0
Cluster-10.1231	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	4	0	2	0	0	2	0	0	2	0	0	0	0	9	0	4	0	0	0
Cluster-10.1232	0	0	0	0	0	0	0	2	0	0	0	0	0	368	0	1	0	0	0	0	0	0	39	0	0	0	0	0	198	0	0	83	0	0	0	58	1	5	0	7	1	0	0	0
Cluster-10.1233	13	2	3045	2	3	0	0	0	583	2	25	1	0	623	525	1	41	2	1	0	72	19	3	609	6	0	0	5	0	11	17	1	3	610	2	0	0	0	455	0	0	2	4	0
Cluster-10.1234	1	0	39	0	0	0	0	0	6	0	1	0	0	0	254	0	0	1	1	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1235	0	6	0	0	1	0	0	0	0	0	1	0	195	7	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	1742	0	7	0	0	0	0	15	0	0	0	0	0	0	0
Cluster-10.1236	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0
Cluster-10.1237	0	0	22	0	0	0	0	55	1	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	123	0	1	0	0	1	0	0	1631	0	0	0	0
Cluster-10.1238	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	50	130	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.1239	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	19	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1240	1	0	0	0	0	9	0	0	0	0	0	0	10	0	0	0	0	0	7	0	3	0	0	8	27	0	0	0	0	0	0	0	0	9	18	0	30	0	1	0	28	0	0	0
Cluster-10.1241	43	0	1	3	8	7	29	0	4	1	11	0	1	5	2	0	0	35	7	0	2	14	56	0	1	0	1	4	2	362	2	3	0	1	3	0	3	6	1	6	0	1	4	1
Cluster-10.1242	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	82	0	0	0	174	0	0	0	0	0	0	0	0	0	0	632	0	0	0
Cluster-10.1243	391	0	159	14	0	7	82	1	0	104	505	0	0	2	84	0	0	98	46	0	0	50	406	1	0	1	0	1	1	878	1	1	0	1	2	0	1	38	0	14	2	3	33	101
Cluster-10.1244	96	0	0	53	2	73	291	16	3	0	14	0	10	8	1	0	0	712	63	0	4	139	93	3	0	2	0	4	8	3041	1	36	0	5	44	2	5	52	8	77	4	4	10	0
Cluster-10.1245	0	0	1	0	0	5	0	239	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	128	0	1	0	0	0	0	0	0	0	0	336	0	0	0
Cluster-10.1246	6	0	0	0	9	0	4	0	9	0	0	0	0	6	0	0	0	0	4	0	0	4	0	0	0	6	243	313	0	12	847	2	0	0	13	0	0	1362	0	0	119	0	0	0
Cluster-10.1247	0	0	0	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1248	0	0	1	0	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	295	0	4	0	148	0	0	0	0	0	0	0	0	0	0	1	3	0	0
Cluster-10.1249	0	2	0	0	0	0	2	0	503	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	4	4	31	0	4	0	0	0	0	14	0	0	0	0	0	0	0	1
Cluster-10.1250	0	0	5	0	0	0	2	0	0	0	0	0	0	392	0	2	0	0	0	0	0	0	8	0	0	0	0	0	183	15	0	148	0	0	23	3	2	1	1	0	0	0	0	0
Cluster-10.1251	0	0	0	0	0	3	9	8	0	0	17	0	12	0	0	0	6	11	3	0	8	0	0	100	47	11	5	10	20	113	2	1	0	182	6	0	23	0	27	5	11	0	0	0
Cluster-10.1252	0	2	428	50	0	134	0	0	4	0	1	0	323	0	983	1	11	0	461	0	0	8	0	28	0	93	15	179	9	20	413	44	0	314	2	0	11	22	5	176	3	66	0	31
Cluster-10.1253	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	128	0	0	0
Cluster-10.1254	0	2	92	10	0	0	0	20	0	0	0	0	0	0	32	0	0	0	0	0	8	1	0	1	0	0	0	0	3	0	0	0	0	2	0	0	1	0	11	45	0	0	0	0
Cluster-10.1255	0	0	0	0	0	0	1	25	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	6	2	9	1	0	0	20	0	1	0	7	0	0	2	0	1	1	56	0	0	0
Cluster-10.1256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	33	1	0	0	1	172	15	0	0	0	45	0	0	2	0	11	1	1	0	0	0
Cluster-10.1257	1	0	19	0	57	9	2	0	24	58	53	0	15	375	10	0	0	5	1	0	22	5	2	20	25	0	19	44	47	55	29	7	0	51	3	0	43	0	55	1	0	14	0	9
Cluster-10.1258	0	0	85	1	11	7	3	8	4	5	266	0	6	12	47	1	2	4	1	0	3	2	2	5	28	0	7	21	12	52	10	32	0	29	45	0	7	1	21	5	0	5	0	48
Cluster-10.1259	1	0	49	0	1130	5	4	12	6	2	70	0	5	12	9	0	0	21	15	0	5	0	0	11	56	0	34	156	14	55	182	21	0	18	0	0	27	1	2	20	159	6	2	0
Cluster-10.1260	28	0	3	20	24	50	374	5	4	0	9	0	4	34	0	0	3	366	7	0	16	96	34	8	3	0	12	14	20	4277	9	20	2	31	31	2	12	12	9	98	16	8	8	1
Cluster-10.1261	1	0	6	0	4	4	13	5	3	0	54	0	7	6	0	2	0	7	12	0	8	0	0	3	22	9	13	40	1	286	3	9	0	7	0	0	23	0	0	10	15	0	0	0
Cluster-10.1262	0	0	0	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	4	0	3	0	0	2	0	10	0	0	1
Cluster-10.1263	0	0	3	101	41	4	0	0	0	5	0	0	34	0	127	1	0	2073	0	0	0	184	300	1	0	2	122	181	9	1	0	0	0	0	2	5	15	48	0	0	135	2	0	0
Cluster-10.1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
Cluster-10.1265	0	0	0	0	0	0	0	115	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	4	6	0	48	4	0	0	0	0	0	3	11	0	2	1	0	0	0
Cluster-10.1266	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Cluster-10.1267	0	0	59	0	0	0	0	0	9	0	0	0	0	1	3	0	0	0	0	0	0	0	0	10	180	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0
Cluster-10.1268	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	5	9	28	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1269	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	50	0	0	0	0	0	0	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1270	0	0	0	0	0	0	1	0	0	0	0	0	2	970	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	1	0	0	0	1	1	0	0
Cluster-10.1271	1	0	4	0	0	0	4	0	0	0	94	0	1	0	3	0	0	0	68	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	2	1	1	0	0	0	0	1
Cluster-10.1272	0	12	3	1	375	0	0	0	0	0	0	0	34	129	5	4	634	2	0	0	1896	4	133	1	0	30	150	880	203	18	17	121	1	2	12976	46	453	8	2	1	2	3	0	0
Cluster-10.1273	0	0	0	0	0	30	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	3	0	4	0	0	19	0	189	0	0	60	0	0	0	0
Cluster-10.1274	0	0	0	0	0	1	6	1	0	0	3923	0	0	0	0	0	0	10	15	0	0	0	0	0	715	1	0	0	104	7	0	0	0	0	0	0	0	3	0	0	2	0	0	553
Cluster-10.1275	0	0	24	0	0	0	0	0	0	0	0	0	33	7	35	0	0	0	0	0	0	0	30	0	0	6	0	0	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Cluster-10.1276	0	0	0	0	0	0	424	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	1	3	0	0	0	1	0	0	0	0	3	1	0	0	1	8	0	0	0	0	0
Cluster-10.1277	0	2	0	0	0	0	0	0	0	0	5	0	21	0	0	0	0	0	2	0	128	1	0	66	0	1	1	7	17	7	1	1	1	75	1	0	17	1	129	0	0	0	0	0
Cluster-10.1278	0	0	0	0	5	0	93	0	0	0	49	0	0	6	0	0	0	3	37	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Cluster-10.1279	4	0	0	0	654	0	314	41	0	0	0	0	33	0	0	0	6	51	0	0	32	0	0	422	0	0	0	2	22	1	0	0	8	849	85	0	43	0	140	1	1	2	0	0
Cluster-10.1280	0	0	0	0	0	0	321	0	0	0	0	1	0	0	0	0	27	160	0	0	0	1	0	0	202	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1281	178	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	8	4	0	0	0	0	0	0	0	1	0	0	1	0	0
Cluster-10.1282	7	2	0	59	147	62	283	26	65	1	2	0	42	124	0	1	6	74	24	0	110	191	2	73	58	4	56	126	118	3574	72	62	1	186	64	51	62	0	91	94	200	37	1	0
Cluster-10.1283	2	0	0	0	3	2	131	0	21	0	0	0	1	0	0	0	3	82	0	0	3	6	0	6	0	0	2	4	6	117	3	1	0	3	0	0	1	0	8	1	0	0	0	0
Cluster-10.1284	0	0	0	0	0	0	348	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1404	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1285	0	0	26	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
Cluster-10.1286	5	0	13	27	509	34	206	8	186	9	23	0	130	117	9	0	7	32	3	0	323	112	2	195	35	0	131	300	301	2183	158	46	1	463	52	1	183	3	347	86	8	100	1	15
Cluster-10.1287	0	0	14	0	0	0	0	0	3	1	1	0	58	1	11	1	0	0	0	0	204	0	10	150	0	7	0	0	0	2	0	1	0	608	0	0	0	0	324	0	0	2	1	0
Cluster-10.1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cluster-10.1289	2	0	0	0	0	1	4	1	0	1	8	0	0	5	0	0	1	0	1	0	0	0	0	0	13	12	0	6	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.1290	2	48	0	0	0	0	2	9	0	0	17	0	29	3	1	0	0	119	1	0	29	0	0	45	0	2	72	153	99	26	59	2	0	91	52	4	1	8	43	52	49	14	1	0
Cluster-10.1291	0	0	0	1	0	1	719	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	202	0	0	0	1276	2	0	0	10	5	0	0	0	0	7	6	9	1	0	0
Cluster-10.1292	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	54	0	0	1	0	0	5	0	1	0	1	0	0	0	0	0	5	0	0	1	0	8	0	0	13	0	0
Cluster-10.1293	0	0	0	0	0	3	2	0	1	32	1	0	0	2	2	1	1	1	59	0	0	0	1	0	8	4	1	8	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	13
Cluster-10.1294	0	1	1	11	0	0	278	0	0	0	881	0	0	0	0	10	0	5	1925	0	0	281	0	0	0	0	0	0	2	1	0	1087	84	2	13	0	0	0	10	0	0	0	0	9
Cluster-10.1295	0	0	117	6	30	2	99	6	30	381	212	0	0	4	10	26	2	69	11	0	12	17	54	5	37	52	89	400	2	1760	122	3	9	13	2	0	29	13	1	21	9	8	0	7
Cluster-10.1296	0	0	1	3	0	1	0	1	0	0	0	0	0	0	7	0	0	3	0	0	0	2	1	0	24	0	1	0	0	2	5	0	0	0	0	0	0	0	0	0	8	0	0	0
Cluster-10.1297	1	2	6	20	0	2	1	1	1	2	1	0	0	1	50	0	1	27	45	0	0	2	9	0	15	12	1	12	0	75	6	0	2	0	3	0	0	0	0	0	2	0	0	1
Cluster-10.1298	0	0	0	0	0	0	6	0	0	0	0	0	356	0	1	3	0	0	2	0	1033	1	26	2029	13	0	1	2	83	4	1	56	1	1825	9	5	559	1	678	1	1	285	1	0
Cluster-10.1299	0	0	0	0	0	0	10	0	0	0	26	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	124	234	0	0	6	0	1	0	0	0	0	0	0	0	85	0	0	0
Cluster-11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
Cluster-12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
Cluster-13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0
Cluster-14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
Cluster-15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0
Cluster-16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
Cluster-16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
Cluster-17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
Cluster-18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
Cluster-19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
Cluster-20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
Cluster-21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Cluster-22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Cluster-23.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0
Cluster-24.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	7	0
Cluster-25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0
Cluster-26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	11	0
Cluster-27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0
Cluster-28.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3
Cluster-29.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	2
Cluster-30.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	2	0
Cluster-31.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	3	0
Cluster-32.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	4	0	0
Cluster-33.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	78	0	0	0	0	0	0	0	0	0
Cluster-33.1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	230	0	0	0	0	1	0	0	0	0
Cluster-34.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-35.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-36.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1813	0	1	0	0	1	1	0	0	0	1	0	0	0	0
Cluster-37.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3667	0	0	0	0	2	2	0	0	0	0	0	0	0	0
Cluster-38.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	983	0	0	0	0	0	0	0	0	0
Cluster-39.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540	0	0	0	0	2	0	0	0	0	2	1	0	0	0
Cluster-41.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-42.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-43.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2524	0	0	1	0	1	1	0	0	1	0	1	0	0	0
Cluster-43.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-44.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-45.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-47.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-48.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-49.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2261	0	1	0	0	0	0	0	0	0	1	1	0	0	0
Cluster-50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-51.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-52.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-53.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-55.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-56.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-56.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-56.2	0	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	24	0	0	0	4	0	0	0
Cluster-57.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-58.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Cluster-59.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-60.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-61.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-62.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-63.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-64.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-65.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-66.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-67.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
Cluster-68.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
