baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
360009_0.7,4.47241580251307,1.15921493723974,1.2037326331025,0.963016956890151,0.335539013708409,1
1510083_0.7,0.608601030924095,0.70198716506876,1.60408995473855,0.437623315946254,0.661659366462417,NA
720023_0.7,4.84271323732523,0.195061086444365,1.16138822583051,0.167955109330367,0.866618594876424,1
1100015_0.7,14.5421091889054,-0.954512355437314,0.938891702931967,-1.01663733150114,0.309325988158574,1
310014_0.7,8.93793109634046,0.459288634050535,0.941918951816034,0.487609505218065,0.625826461565916,1
1490029_0.7,2.10966913204518,-1.11532332548604,1.07882378390069,-1.03383271867939,0.301214372964479,1
820118_0.7,1.18102055203848,0.931900493407847,1.55870718855215,0.597867579140039,0.549928294145538,NA
170047_0.7,6.94676168340695,-0.702360433411267,0.809190784673144,-0.867978784131818,0.385405947154552,1
1290014_0.7,8.45918246172344,0.550138290406409,0.685901817944988,0.802065654315751,0.422514981134309,1
380001_0.7,34.450193055708,0.087062028804572,0.658265478964279,0.13225975170619,0.894778841133327,1
1180040_0.7,1.0740760867856,1.14722167097511,1.58783311658054,0.722507711292542,0.469982386061448,NA
420011_0.7,2.08919756503786,0.732505187025999,1.33001627155651,0.550749041715672,0.581805720930405,1
1190008_0.7,11.4766874507519,1.55080115441756,0.748047863153293,2.07313091956492,0.0381600971743028,1
10022_0.7,2.26312349451996,-0.880044148021201,0.730794411207177,-1.20422944473191,0.228500908271883,1
1590013_0.7,1.80923970919725,-0.688089400683663,1.01676568807067,-0.676743333057714,0.498568817523318,NA
860007_0.7,1.35011609312377,-3.51938870979665,1.54703944198278,-2.27491854072317,0.0229108168977844,NA
550009_0.7,1.83800575720888,-0.0230409729069284,1.48217389234869,-0.0155453911486844,0.987597071959751,NA
80038_0.7,0.587038479391093,-0.678169981037791,1.60438299713335,-0.42269830972375,0.672515388983547,NA
40005_0.7,2.22027707724235,-2.17737301806955,1.29227327961252,-1.68491684570187,0.0920046159687124,1
990003_0.7,8.94216792457848,1.35722966933041,0.890555953066746,1.52402514929759,0.127502428921302,1
1300044_0.7,2.02170656325046,-3.80479916528306,1.48495671712388,-2.56222900062187,0.0104002717768459,1
1270022_0.7,0.889834510748823,-2.74545475054342,1.59605066854112,-1.72015513332852,0.0854042461454758,NA
160010_0.7,18.616981846454,-1.99895492716311,1.32098245874394,-1.51323351338353,0.130220354255393,1
110004_0.7,18.0196892777399,-0.249828124454551,0.609511939815141,-0.409882248623909,0.681892327720516,1
940027_0.7,1.30282850595696,-2.26512849490849,1.39190696479622,-1.6273562473625,0.103661458212752,NA
410008_0.7,1.64635909853085,-3.58042998972404,1.55535958977099,-2.30199499412944,0.0213354544797228,NA
1000013_0.7,1.06794223423706,-2.88214205490281,1.59388090141768,-1.80825433841342,0.0705669249939829,NA
220081_0.7,5.20291418186229,-1.29157826951977,1.3908856869744,-0.928601308946779,0.353095743273062,1
1200181_0.7,1.12855741295534,-1.63781318000358,1.58651295262137,-1.03233520867097,0.301915112620772,NA
1440024_0.7,6.19930486456202,0.880371944987519,1.20949820597813,0.727881976704176,0.466685836964895,1
1170028_0.7,0.590866098557475,-2.30958410066389,1.60675055032781,-1.43742542997274,0.150597147327784,NA
1540203_0.7,12.9145235766581,-2.67693433752876,1.19757796569957,-2.2352902392998,0.0253983004503277,1
760021_0.7,0.519215340123896,-2.23305989415716,1.60693495753592,-1.3896392530917,0.164638449806252,NA
240204_0.7,2.47857818156098,-2.95110819707409,1.57054212103227,-1.87903791789705,0.0602393159632032,1
610002_0.7,4.6262637262599,-1.18367050005278,1.22594924510263,-0.96551346214475,0.334287696469333,1
350244_0.7,2.98630435378866,-5.02497440654734,1.40519162331532,-3.57600651980242,0.000348882953591296,0.221052857342732
1600010_0.7,14.6166345432586,1.32500707279348,0.860288743904497,1.54018878217541,0.123514343499179,1
880006_0.7,18.1492467753573,0.124537049686792,0.857520866386671,0.145229177001317,0.884529930220451,1
470135_0.7,1.93434583511538,-1.25142076973486,1.50934232923575,-0.829116593031953,0.407038435298559,NA
1510071_0.7,13.9959974017343,-0.922788961715843,0.874737737078729,-1.05493215006087,0.291456357102295,1
570072_0.7,1.14329305479732,0.353883775096343,1.27331533507321,0.277923123478284,0.78107137293873,NA
720011_0.7,7.46628461262095,0.242105483613736,0.896012521108164,0.270203237019843,0.787003902508987,1
1100014_0.7,2.66575857810767,-3.67670994583727,1.24770660257481,-2.94677445663097,0.00321107320015109,0.83891815494964
310023_0.7,12.0049875866436,0.934595577883506,1.12453695313232,0.831093700638519,0.405920698091015,1
140009_0.7,7.9540339171009,-0.745226228249666,0.568099655357138,-1.31178785486356,0.189591723912303,1
1290029_0.7,6.19528412277088,-0.982865655404264,1.13225211529972,-0.86806254731005,0.38536009270593,1
60004_0.7,21.4601089318216,-1.70399583946152,0.802822867601106,-2.12250535981018,0.0337953230829774,1
180015_0.7,3.21290596961305,-0.475171288719605,1.12584297183091,-0.422058227131669,0.672982517376221,1
740146_0.7,1.11234390014112,0.323580392426179,1.53851246455944,0.210320293062323,0.833417697914313,NA
380009_0.7,10.6588987573646,0.103613419521919,1.2220023600423,0.08478986858776,0.932428448229726,1
360022_0.7,43.7988175943167,-0.236911141000283,0.787830601044299,-0.300713301420697,0.763633124937777,1
1140015_0.7,1.57598732211436,0.689861022466807,1.35854042581389,0.507795726471308,0.611596607122332,NA
800004_0.7,25.2593776676477,-0.217187827341005,0.562951249942309,-0.385802193996837,0.699643170293188,1
1100020_0.7,4.20971554133506,0.0981042453664992,1.09549103535836,0.0895527596302117,0.928642625852303,1
1490023_0.7,2.907007503877,0.824861003649592,1.05902002406407,0.778890847109883,0.436044016074488,1
1440002_0.7,34.2984413329175,0.849856759959541,0.64366599303456,1.32033813989907,0.186722147031751,1
1170098_0.7,4.31142751837009,-0.143728809898571,0.765306336190645,-0.187805592482076,0.851029051612475,1
1550020_0.7,30.5351517602665,0.851045773940715,0.680650400017892,1.25034198748483,0.211174646631958,1
930015_0.7,24.8050298969791,-0.521622043845234,0.715477665742119,-0.729054265172889,0.465968469084085,1
380004_0.7,11.6989025461539,-0.28216991895666,0.992093822085119,-0.28441858287517,0.776089619712636,1
1140065_0.7,2.72563118257401,0.902220615683895,1.60169333123123,0.563291735122824,0.573236245103136,1
880008_0.7,9.13322306732611,-0.00474549762971528,1.0022173852877,-0.00473499831411626,0.996222032066883,1
470114_0.7,11.5237703398271,0.949278820229041,1.31765333250056,0.720431388753489,0.471259429668216,1
1510021_0.7,1.43979491282252,0.693143286566278,1.59757160039229,0.433873064841711,0.664380620259324,NA
70088_0.7,1.74646676588691,3.860759784841,1.50717758510627,2.56158253877482,0.0104196479154405,NA
980082_0.7,3.24696583445024,1.06492102046851,1.4695183884936,0.724673490857204,0.468652361714609,1
720003_0.7,59.9354633334142,-0.337942734708397,0.466295770894477,-0.724739008591339,0.468612159184598,1
290005_0.7,7.98380557159068,0.701050665012207,1.04351612162518,0.67181584499182,0.501700940217214,1
1250230_0.7,1.63027360977569,0.125917782712567,1.60051028948626,0.078673522775655,0.937292305950071,NA
820053_0.7,19.1484400702904,-0.0142762331962474,1.21153110954675,-0.0117836290655288,0.990598241877376,1
1290002_0.7,42.8897086660955,1.16279966131137,0.603941091188555,1.92535278403227,0.054185238267128,1
530021_0.7,2.32031517791064,0.644451683764292,1.49335623562145,0.431545848466696,0.666071523066179,1
1340011_0.7,12.5300357930364,1.39751308797029,1.35496336561349,1.03140285814114,0.302351941111179,1
620006_0.7,17.6866146334005,0.613603894829477,0.722487181974714,0.849293814669991,0.395717821769283,1
1450046_0.7,1.39679140588696,0.220947289183479,1.60246311159744,0.137879797409641,0.890335417226322,NA
330002_0.7,20.1970720696632,1.00842793933651,0.896852164554074,1.12440821262656,0.260839889601927,1
1160006_0.7,9.41231546489596,1.51692884841083,0.961616917055378,1.57747729007919,0.114685743554681,1
900007_0.7,1.86388569179302,0.39377994160331,1.53536789686984,0.256472694528856,0.797585862091784,NA
190060_0.7,1.67283517080472,0.0845291652402707,1.57570291797658,0.053645369489331,0.957217708905278,NA
1210003_0.7,10.5974669060058,1.05067693467941,1.10144421489204,0.953908441729286,0.340129989999837,1
780040_0.7,1.68534715981422,0.290026622557231,1.60218690026357,0.181019219736175,0.856352490060626,NA
100007_0.7,15.5133947370012,1.05916491050144,1.24823891709417,0.848527390066574,0.396144325179974,1
590011_0.7,11.3241622019616,0.821971298301906,1.27988588223266,0.642222333813106,0.520728833825544,1
1380137_0.7,3.04520794349007,0.734924411621478,1.60154619804053,0.458884303506604,0.64631725114802,1
30011_0.7,12.3035309057228,1.48127134327068,1.29527507751345,1.14359595809895,0.252791238698957,1
770007_0.7,2.67199607604771,3.44862313334105,1.58928445752171,2.16992188970296,0.0300127637506096,1
960091_0.7,1.00827303386996,2.73351122968908,1.60560468382651,1.70248085174648,0.088665264999243,NA
250003_0.7,5.24542588674216,0.588128207992714,0.872200172646971,0.674304163696564,0.500117957465409,1
1150076_0.7,3.27751824160011,1.12876439987328,1.60157506994826,0.704783947411062,0.480944699845689,1
340008_0.7,11.6134921079155,0.896234942512,1.40332268057483,0.638652075476243,0.523049296011628,1
920052_0.7,1.58588707551835,0.328629748135993,1.59988975421016,0.205407745921988,0.83725356893513,NA
1020004_0.7,3.27347454210086,0.519002484884548,1.55197459702962,0.334414291237682,0.738066956725824,1
390057_0.7,1.79355133390774,0.13106353942222,1.60158926902106,0.0818334275568235,0.934779173863578,NA
1420012_0.7,2.29792142276412,0.708986910108156,1.57785134262007,0.449336950165952,0.653188606558291,1
690059_0.7,1.9115303142728,0.399475869564243,1.60110088332328,0.249500748969097,0.802973461625388,NA
230045_0.7,6.32436913583502,0.621940951706449,1.26016120110725,0.493540787607153,0.621630527439524,1
1540055_0.7,1.0880965526907,-0.444580605920329,1.59379541759329,-0.278944587876698,0.780287349855631,NA
480061_0.7,0.872372012850966,2.66301239469984,1.60591972414309,1.65824751677473,0.0972675175051427,NA
1460012_0.7,2.19978312502725,0.414427362470268,1.53644598899564,0.269731162330786,0.787367084734473,1
1130004_0.7,1.62205696202134,-3.96311891840205,1.39432709870865,-2.84231649953048,0.00447870051710606,NA
740085_0.7,0.787430088032293,0.67449920075702,1.54491129708335,0.436594128109758,0.662405721833969,NA
460066_0.7,1.65537148204534,0.379303286693706,1.60222324452338,0.23673560347487,0.812861912361837,NA
90019_0.7,1.10816025558876,2.33364257368008,1.59622347264555,1.46197735697518,0.143747414870054,NA
270003_0.7,13.838033873951,0.177866373912082,1.04787634514649,0.169739850256107,0.865214732823661,1
720006_0.7,22.9386296326559,1.98989376870334,0.650400873209351,3.05948815671843,0.00221715553722478,0.673240742573367
140012_0.7,12.3289347296368,-1.01236084884779,0.952999792246711,-1.06228863540582,0.28810467204467,1
1160061_0.7,3.05186801695833,1.42334079101106,0.907459067548231,1.5684903505969,0.116766740155129,1
900014_0.7,18.0323113293759,-0.18156300379933,0.873935980502708,-0.207753208301243,0.835421669739946,1
30003_0.7,36.5158053380528,0.497796088181251,0.708558719534987,0.702547402857374,0.482337850605716,1
340001_0.7,5.13774865430205,0.842749221892916,0.785751139969313,1.07253961085673,0.283477732382579,1
920049_0.7,1.85609604569156,0.760278323692946,1.52871238212337,0.497332482279581,0.618954609362022,NA
1020003_0.7,21.2935092346397,0.766876063474411,0.844220255067368,0.908383871236559,0.363675444113101,1
1200376_0.7,0.521052291059007,0.0943107949089442,1.60435049671002,0.0587844084583409,0.953123827231246,NA
1440029_0.7,3.93969766740806,0.424285420281008,1.13201920556377,0.374804083001141,0.707806177474162,1
630007_0.7,1.10310313933937,0.598939839219604,1.44394207147914,0.414794922213233,0.678292037096706,NA
760050_0.7,2.34099887842453,-1.70412700253473,1.30530777099271,-1.30553654885446,0.191710210228243,1
970017_0.7,2.74560802716908,-0.669430110044192,1.49444879313364,-0.447944495067303,0.654193255110438,1
120027_0.7,6.14425842738154,2.38138903293336,1.24902494552011,1.90659845623958,0.0565726051659601,1
550007_0.7,2.93292379172798,0.936550171688047,1.25723502248604,0.744928477919843,0.456314958284614,1
790011_0.7,0.785176340587798,-0.426691626522125,1.59026280265988,-0.268315165146564,0.788456733973363,NA
1360029_0.7,2.69691651739131,-0.0867857423933043,1.50228722313798,-0.0577690744197546,0.9539325720624,1
830029_0.7,4.78427222881432,-0.442116623672849,1.36151962051539,-0.324722917695075,0.745390788011791,1
260048_0.7,0.806983470995744,-0.396645428522047,1.49819657555389,-0.26474858839896,0.791203144444551,NA
1500003_0.7,6.60542766353851,0.0225514862217088,0.638852489834437,0.035299989560271,0.971840531656633,1
1090022_0.7,2.61158711738824,0.452660646067422,1.06116896442171,0.426567927675968,0.669694062171559,1
550014_0.7,2.58039050672317,-1.86015708006107,1.01225494803721,-1.83763693491246,0.0661159224737736,1
1070011_0.7,1.69612553704827,0.870189465069556,0.92763377443922,0.93807436625042,0.348206194117877,NA
710013_0.7,1.95497408508412,0.702272915194765,0.767231550689374,0.915333727560809,0.360016458113314,NA
1300197_0.7,2.11324329290027,-0.681668924731492,0.684722787571846,-0.995540001156988,0.319473699332106,1
940088_0.7,5.80785967691459,1.48690104690802,0.941432979639832,1.57940191077316,0.1142438993788,1
1060010_0.7,18.9746268574764,0.12114463745619,0.721528943142131,0.167899900076949,0.866662028739733,1
1250198_0.7,1.10669471935241,-2.5915856125702,1.04331774951853,-2.48398497367284,0.0129921290116734,NA
910047_0.7,1.45205872013046,-1.21927464389517,0.729400665556407,-1.67161164154556,0.0946009276647928,NA
1200116_0.7,2.93897235997782,-1.04642821650487,0.712538599083541,-1.46859162135324,0.141943588792907,1
1440013_0.7,4.3500131330635,-0.200761504724888,0.833347135509711,-0.240909815574146,0.809625014434871,1
1540026_0.7,3.76090778740895,0.240243143303775,0.700332220929773,0.343041682395855,0.73156710257988,1
760014_0.7,5.95177909742429,0.572194947908529,0.736308588620713,0.777112961537487,0.437092127488515,1
480025_0.7,2.55678792624872,-0.796966974598518,0.7125575995666,-1.11845972182917,0.263370699819643,1
240263_0.7,2.16494245383044,-1.16939988721397,0.730763168265243,-1.60024470033158,0.109544309295013,1
740140_0.7,2.60202330376482,-0.896829500725011,0.780516113631915,-1.14902112212887,0.250547271135459,1
510021_0.7,16.5895822909925,-2.79755876077863,0.843941321125684,-3.31487354718824,0.000916845894402883,0.428931559264809
1140077_0.7,2.19184448979424,0.652829823939239,0.892891103752905,0.731141592961711,0.464692671234174,1
1470126_0.7,3.05417352065773,0.886303402915231,1.11460587331957,0.795172019213929,0.426513445759799,1
360019_0.7,7.16894792455441,1.4015259488762,0.996358765815209,1.4066478832346,0.159531826889921,1
1300043_0.7,1.64637867139465,-2.32036641248421,1.54248932219164,-1.50429982178893,0.132504184956451,NA
1270032_0.7,19.499098023596,1.46787833514007,1.11173451870347,1.32034969720284,0.186718290099114,1
160004_0.7,24.8143138695652,-0.0479174410312498,0.915698853581727,-0.0523288205984121,0.958266689253613,1
940091_0.7,1.68876338096411,-2.47090837663794,1.53383374253362,-1.61093624955495,0.107193618093207,NA
410078_0.7,4.75644486313505,-1.02115509408875,1.21945689549759,-0.837385148961805,0.402376110778527,1
1410011_0.7,11.7653521460965,-0.505560541351002,1.18135589488058,-0.427949395725584,0.668687963310626,1
670028_0.7,3.32857676196189,-1.17187358121446,1.34515085741391,-0.871183759617429,0.383653825915752,1
1000018_0.7,1.59378026131418,-1.62860491107544,1.58852627427308,-1.02523007485079,0.305254640702824,NA
220018_0.7,1.60480743292195,-1.46203315583889,1.45851560493748,-1.00241173347032,0.316144777483868,NA
1510066_0.7,2.99322391119777,-0.558130986349116,1.22041680960848,-0.457328170142273,0.647435184810772,1
1370012_0.7,6.73958551137507,0.718325042810057,0.790469668338996,0.908731949600881,0.363491635044642,1
980215_0.7,1.90017027215231,-2.64483118319266,1.48926829063414,-1.77592660760035,0.0757450147351513,NA
310005_0.7,2.91547480665247,0.844534019061348,1.07035524790277,0.789022168776307,0.430099049687581,1
1490003_0.7,3.08225916525699,0.896717003399163,1.00218797176416,0.894759295325273,0.370915773885729,1
140006_0.7,3.38360200460504,-0.649423151849577,1.04825517153192,-0.619527734740873,0.535568756747927,1
820198_0.7,2.49589101528074,1.53526788156811,1.26434639649727,1.2142778955367,0.224641623605355,1
1080028_0.7,1.0263871853354,-2.97068081522337,1.37383844059794,-2.16232180396003,0.0305933802178494,NA
850004_0.7,1.74535205205753,-1.73784821280199,1.05107355115433,-1.65340304766818,0.0982488630262709,NA
170049_0.7,1.25490853779917,-2.88302935789083,1.40775040090945,-2.04796912579695,0.040563024694051,NA
530175_0.7,2.9094572629904,0.270006375804698,1.00254548606682,0.269320823401226,0.787682809230757,1
1450002_0.7,1.74128302035646,-2.12008881598746,1.44148983661199,-1.47076223649999,0.141355428438975,NA
900015_0.7,1.20077046512824,-2.28375423880356,1.53074478489463,-1.49192357951477,0.135719180412065,NA
780014_0.7,1.99995450650562,-1.94039315798926,1.45289626149281,-1.33553455220234,0.181701454440321,1
1380027_0.7,2.77467982901295,-0.169860869404667,1.44991468721139,-0.117152319997088,0.906739349781571,1
30008_0.7,1.10825674974408,-2.20727604401229,1.53201686851271,-1.44076484363721,0.149651128700333,NA
770008_0.7,3.8939390047365,-1.36055227733673,1.45145882391751,-0.937368842241472,0.348568862381874,1
960012_0.7,8.95104218506105,-0.100737905954692,1.03440847846022,-0.0973869685451986,0.922419093130131,1
250000_0.7,8.30021050500594,0.836783214605203,0.830404694474125,1.00768121877625,0.313607524121996,1
1560013_0.7,1.89457257590516,-2.7734248696369,1.47960668747874,-1.87443385671826,0.0608706506554627,NA
1150070_0.7,1.63523994787121,-2.14683169335733,1.49671715066515,-1.43436032145637,0.151469464546329,NA
340003_0.7,8.47165188832089,-0.544925957986673,1.20245854794428,-0.453176501525376,0.650421651750344,1
920043_0.7,5.1622261769828,0.941000356838841,1.03676649120135,0.907629986910997,0.36407374562794,1
1420004_0.7,2.85749169166803,-2.03622434426417,1.30687597495122,-1.5580853755768,0.119213010969088,1
690033_0.7,6.38256692603716,-1.32959862436346,1.29197924250023,-1.02911763643387,0.30342439954963,1
230044_0.7,1.872619407992,-2.22479146650504,1.38988549658273,-1.60070126062548,0.109443101826846,NA
180020_0.7,1.77643216318979,-2.66273706192869,1.42086983357663,-1.87401899808515,0.0609278066418745,NA
910211_0.7,2.06029835434554,-2.35150818933196,1.5447485803432,-1.52225949209775,0.127944073662308,1
1200147_0.7,2.02460925084838,-2.92063082227265,1.60475394461269,-1.81998669146599,0.0687610316270197,1
1170036_0.7,1.26787935835424,-3.42649420158809,1.55277661033167,-2.20668844364947,0.0273358331588777,NA
1540053_0.7,1.17657037405926,-1.55509197152144,1.58464204874345,-0.981352206799357,0.326419085977158,NA
760023_0.7,3.02933793656578,-2.48980683805296,1.45597877107726,-1.71005710214496,0.0872553143339029,1
480042_0.7,6.70241648322743,-3.1470040084957,1.39721753391298,-2.25233647024337,0.0243010171150012,1
240282_0.7,2.21036329515645,-3.73662533040342,1.55828731548846,-2.39790524716691,0.0164891300283089,1
610290_0.7,0.880002163567385,-1.99358321069499,1.53224096203084,-1.30108988083224,0.193227691058777,NA
350106_0.7,1.81899816981887,-4.33118171785927,1.45433279752584,-2.97812283765286,0.00290019726028325,NA
740195_0.7,1.6559570628419,-2.0301942071272,1.54283387183186,-1.31588646334079,0.188212152837334,NA
660107_0.7,0.941594057935033,-2.77405302715928,1.59612262208942,-1.73799493144698,0.0822117068782357,NA
1310007_0.7,1.65139681727,-2.0929053716427,1.54435535789348,-1.35519675633298,0.175354877875227,NA
450010_0.7,4.32251381622466,-0.295247892544995,1.22592971758759,-0.240835904627543,0.80968230063298,1
950084_0.7,1.43047510364067,-2.09427777706582,1.49776077096061,-1.39827255304772,0.162031236739489,NA
120012_0.7,19.8945715371727,-1.41030655427268,1.14267290813267,-1.23421719744575,0.217121980808129,1
660019_0.7,1.36096841489705,-3.0246017130102,1.59323642968277,-1.89840105125667,0.0576432712506289,NA
1310055_0.7,1.5423008116365,-1.87819059062613,1.44911132978297,-1.29609820310177,0.194941653982983,NA
450005_0.7,4.32574121279341,-0.903870462855907,1.33267666277278,-0.678236880786453,0.497621511899666,1
950116_0.7,4.74005915563311,-0.992767728944978,1.29541533146507,-0.766370217204541,0.443456048783787,1
120006_0.7,25.0281848664066,1.11249689367523,1.11568085045356,0.9971461760081,0.318693562263103,1
460027_0.7,1.35471850154309,-3.18603695155288,1.32141348298382,-2.41108252078574,0.0159052492870089,NA
930021_0.7,1.72339116236113,-3.27198191725981,1.33268690356442,-2.45517676245526,0.0140815328130986,NA
90111_0.7,1.46437854745681,-2.92140809449233,1.35063815470782,-2.16298353804784,0.0305424457826186,NA
750013_0.7,10.4965639423932,-3.57215978496902,1.08301849002212,-3.29833684085677,0.000972593847306379,0.440864210513077
1340005_0.7,2.61527656137414,1.46274654126814,1.33708726033536,1.09397986553343,0.273963808915086,1
620008_0.7,7.95952294330935,2.3449668999862,1.03748085413566,2.26025077054538,0.0238056914576146,1
1450078_0.7,4.86784619098223,2.06417387790792,1.06281326123325,1.94217926441069,0.0521154024174469,1
500008_0.7,2.89677331531023,-0.457247586254728,1.4177934825152,-0.322506480593747,0.747069029017802,1
590001_0.7,14.158187411082,0.842774568734599,1.10071954228523,0.765657859571472,0.443879907407103,1
770002_0.7,2.5148390818169,-0.301625457909165,1.03697892181237,-0.290869420356203,0.771151189620907,1
960058_0.7,1.02255170038293,-0.371552143655729,1.50483593906109,-0.246905416073164,0.80498142465656,NA
1020015_0.7,4.30847785420064,1.92862244452299,1.23757131572206,1.55839297503249,0.119140120896054,1
390068_0.7,2.23710717058969,-0.480444392147525,1.48021986082661,-0.324576371971678,0.745501712250648,1
230010_0.7,5.36391760188772,2.26199238360055,1.22374272950639,1.84842150973428,0.0645413894097654,1
1300071_0.7,2.22327486232201,0.837707039398654,1.60145971001663,0.523089675100198,0.60091185021703,1
540002_0.7,22.7408486834789,1.73033755032762,0.726175611215307,2.38280868099078,0.0171811209196143,1
1270031_0.7,2.73713743479095,0.827466973729744,1.35374991183138,0.611240648289556,0.541040276828467,1
160023_0.7,2.796174440392,0.0512819376735804,1.39670723091695,0.0367163114347974,0.970711202768045,1
110011_0.7,5.96529336650964,0.631074494526748,1.22470843115816,0.515285498549206,0.606353530910654,1
1060016_0.7,15.245269615696,0.166514989865759,0.784119389085705,0.21235923021865,0.831826789942443,1
410009_0.7,10.481588387948,0.318434140025369,1.44369447969337,0.220568925423198,0.82542809905869,1
1410008_0.7,4.69094808581249,1.24395985001196,1.36054045447232,0.914313018714624,0.360552391754908,1
670096_0.7,4.86821245181233,0.671777844530334,1.39500270102731,0.48156024646807,0.630118372073603,1
1000021_0.7,3.33214366361443,0.832243626581363,1.58373074948566,0.525495654391789,0.599238673435449,1
220113_0.7,5.41088176557166,0.902623101419557,1.31885470625391,0.684399196620663,0.493723123181221,1
1170168_0.7,2.96375313180146,-0.479795751698961,1.41137591057199,-0.33994894493028,0.733894976523734,1
1540052_0.7,8.42825198932859,2.03617205258748,1.37090346703452,1.48527748419226,0.137470333758832,1
760127_0.7,1.66041238112372,2.48826859102325,1.59831472547449,1.5568076495601,0.119516160489985,NA
240097_0.7,4.58399209470838,2.15384810381859,1.54759757735722,1.39173654400302,0.16400219179979,1
1540072_0.7,2.98291815041909,1.12374511010168,1.54877386691312,0.725570810631914,0.468101920669666,1
1140038_0.7,2.18755751863652,0.962090989418969,0.979321159439298,0.982406006595227,0.325899868347793,1
880014_0.7,1.67802167370915,0.830052688954904,0.931370509740907,0.891216417390982,0.372813078506359,NA
470089_0.7,1.77903651726422,-0.614542329711417,0.854104837228459,-0.719516273559094,0.471822879006862,NA
420019_0.7,4.64868587785382,1.91747194082522,0.932706048080249,2.05581591839344,0.0398002630701109,1
1190020_0.7,1.98493281574494,0.422115001615377,0.861045552562938,0.490235389241526,0.623967341190876,NA
10063_0.7,2.40754612844784,0.771039403666174,0.833011848800433,0.925604365383876,0.354651623917886,1
1180048_0.7,4.01621997265025,-1.25441333283401,0.742478527611141,-1.68949442466704,0.0911247194052188,1
420020_0.7,3.25857901785385,1.74872602681813,0.876348644613988,1.99546839898224,0.0459918174150812,1
1580090_0.7,5.49119132891294,1.64266213613107,0.744835470690635,2.2054026704823,0.027425850822783,1
1600000_0.7,46.9129336340074,1.86861188533543,0.529087495884541,3.53176346042999,0.000412798425045742,0.256831131066345
1190011_0.7,6.73664816387701,-0.217332148154643,0.726437575141878,-0.299175256885901,0.764806327332522,1
1180076_0.7,5.84306935023614,-0.29414340004234,0.822356703755613,-0.35768347080898,0.720580204225804,1
420007_0.7,19.7262098534126,0.0137910038443513,0.755220726980844,0.0182608916197041,0.985430726226711,1
430071_0.7,1.82646616889737,-2.0985624785739,0.84306014962338,-2.48922034745847,0.0128023592241245,NA
1330015_0.7,2.05941178843875,-0.863078543106092,1.17181240356518,-0.736533032489002,0.461406372552732,1
1060000_0.7,6.0330280924727,-1.27607174154212,0.712033503176251,-1.79215126233499,0.0731087392757124,1
220096_0.7,5.63207618717796,0.533705769370441,1.3995324008202,0.381345775958928,0.70294669091036,1
160022_0.7,2.16644388859322,0.235926493071475,1.39669152677589,0.16891811008268,0.865861054106906,1
940031_0.7,1.61327924168596,-0.549340125227566,1.26229949615494,-0.435190005938288,0.663424516218541,NA
1410001_0.7,12.4526187489533,-1.29910600599082,1.08816658635329,-1.19384846243482,0.232537250583442,1
670015_0.7,4.55657904822731,3.00673549412781,1.31564739802606,2.28536574361716,0.0222913909213545,1
1000044_0.7,3.41439007927514,1.96672776981127,1.19881172222074,1.64056434664153,0.100887881048531,1
510013_0.7,3.89614369214834,-0.857836570064178,1.25119179407075,-0.685615565998248,0.492955563037711,1
970016_0.7,2.85652630686539,-0.35627436471519,1.37707584970949,-0.258718039961523,0.795852799475981,1
1550009_0.7,12.2283618501879,1.0519087969792,0.990207785907128,1.06231117544239,0.288094442692681,1
1300091_0.7,1.60640461689827,-2.29455979979592,1.56087745735102,-1.47004480652186,0.14154961915834,NA
1270057_0.7,6.12193388100761,0.611441539312517,1.53622192182458,0.398016413270749,0.690618087100881,1
940105_0.7,1.11920690466033,-0.558170383830056,1.59662740433946,-0.34959338810859,0.726643873729663,NA
1060020_0.7,3.03905507886161,0.202048268368258,1.43504543808468,0.140795728836243,0.888031317348932,1
1410026_0.7,7.10659683674852,2.29131998797856,0.990973870314044,2.31219011582256,0.020767208743742,1
670100_0.7,1.50343150174205,0.642471526204357,1.59905315721486,0.401782469397939,0.687844124879176,NA
410055_0.7,1.73487952325501,1.57529156530609,1.58954985016858,0.991029985715154,0.321670938556542,NA
1410015_0.7,10.777349553194,2.38779301486701,1.1261141590984,2.12038272991678,0.0339737819256532,1
220078_0.7,26.0099215850857,-0.631631633368467,0.918496400071718,-0.687680031537573,0.491654297439585,1
510029_0.7,0.941247726997982,-1.53192292253358,1.53756975439441,-0.996327430450108,0.319091080130018,NA
1540064_0.7,2.97536565399005,-0.712892847238957,1.32386846011035,-0.538492205773628,0.590237284654588,1
760031_0.7,9.09589953746231,0.385748647376677,1.18166074223975,0.3264461901692,0.744086795174957,1
970012_0.7,0.608952386256407,-0.61179764880367,1.58702568660335,-0.385499525286875,0.699867358115329,NA
1270034_0.7,7.58337691325784,-1.63858485626839,0.939681544290235,-1.74376613675653,0.081199877559123,1
160008_0.7,5.25529582375559,0.832770374475619,1.44292231987717,0.577141515522825,0.563843861266511,1
1000016_0.7,2.06701740869182,-0.573945515176863,1.53113750193732,-0.37484910039148,0.707772695405643,1
220127_0.7,1.7586038564959,-0.210951743442529,1.56858303605129,-0.134485544337884,0.893018641194635,NA
360014_0.7,13.2780699547702,-1.32040440390086,1.35119157958763,-0.977214796071948,0.328462824406227,1
